CODE	FR_LABEL	TYPE
HP:0000601	Hypotélorisme	pt
HP:0000602	ophtalmoplégie	pt
HP:0000602	paralysie oculomotrice	uf
HP:0000603	scotome central	pt
HP:0000604	saccades altérées	pt
HP:0000606	Anomalie de la région orbitaire	pt
HP:0000607	Rides périorbitales	pt
HP:0000608	dégénérescence maculaire	pt
HP:0000609	hypoplasie du nerf optique	pt
HP:0000610	anomalie de la choroïde	pt
HP:0000611	colobome choroïdien	pt
HP:0000612	colobome de l'iris	pt
HP:0000612	Colobome irien	uf
HP:0000613	photophobie	pt
HP:0000614	anomalie du système nasolacrymal	pt
HP:0000615	anomalie de la pupille	pt
HP:0000616	myosis	pt
HP:0000617	anomalie des mouvements de poursuites oculaires	pt
HP:0000617	anomalie de la poursuite oculaire	uf
HP:0000618	Cécité	pt
HP:0000619	convergence  altérée	pt
HP:0000620	dacryocystite	pt
HP:0000621	entropion	pt
HP:0000622	Vision trouble	pt
HP:0000622	vision brouillée	uf
HP:0000623	ophtalmoplégie supranucléaire	pt
HP:0000624	"Plis épicanthaux, légers"	pt
HP:0000625	colobome palpébral	pt
HP:0000625	Colobome de la paupière	uf
HP:0000625	colobome des paupières	uf
HP:0000627	Embryotoxon postérieur	pt
HP:0000628	mouvements désordonnés oculaires anormaux	pt
HP:0000629	Sensation de tension périorbitale	pt
HP:0000630	Anormalité des artères rétiniennes	pt
HP:0000631	Tortuosité des artères de la rétine	pt
HP:0000632	Anomalie de la sécrétion lacrymale	pt
HP:0000632	Anomalie de la sécrétion de larme	uf
HP:0000633	Diminution de la sécrétion lacrymale	pt
HP:0000633	diminution de la sécrétion de larmes	uf
HP:0000634	abduction oculaire altérée	pt
HP:0000635	Iris bleus	pt
HP:0000635	yeux bleus	uf
HP:0000636	Colobome de la paupière supérieure	pt
HP:0000637	fente palpébrale anormalement longue	pt
HP:0000639	nystagmus	pt
HP:0000639	nystagmus/secousses oculaires	uf
HP:0000639	secousses oculaires	uf
HP:0000641	saccades dissymétriques	pt
HP:0000642	dyschromatopsie rouge-vert	pt
HP:0000643	Blépharospasme	pt
HP:0000643	Blépharospasme essentiel bénin	uf
HP:0000646	Amblyopie	pt
HP:0000647	Sclérocornée	pt
HP:0000648	atrophie du nerf optique	pt
HP:0000648	Atrophie optique génétique	uf
HP:0000648	atrophie optique	uf
HP:0000649	potentiels évoqués visuels anormaux	pt
HP:0000649	potentiel évoqué visuel anormal	uf
HP:0000651	diplopie	pt
HP:0000651	dédoublement de la vision	uf
HP:0000652	Colobome de la paupière inférieure	pt
HP:0000653	cils clairsemés	pt
HP:0000654	amplitude diminuée à l'électrorétinogramme (ERG)	pt
HP:0000655	Dégénérescence vitréorétinienne	pt
HP:0000656	ectropion	pt
HP:0000657	Apraxie oculomotrice	pt
HP:0000658	Apraxie ouverture des paupières	pt
HP:0000659	Anomalie de Peters	pt
HP:0000660	lipémie rétinienne	pt
HP:0000661	fissure palpébrale de plus en plus étroit en adduction	pt
HP:0000662	Cécité nocturne	pt
HP:0000662	nyctalopie	uf
HP:0000663	énophtalmie	pt
HP:0000664	Synophris	pt
HP:0000664	synophrys	uf
HP:0000665	luxation du cristallin	pt
HP:0000666	nystagmus horizontal	pt
HP:0000667	ophtalmomalacie	pt
HP:0000667	phthisis bulbaire	uf
HP:0000668	hypodontie	pt
HP:0000670	carie dentaire	pt
HP:0000670	carie	uf
HP:0000670	caries dentaires	uf
HP:0000674	Anodontie	pt
HP:0000675	macrodontie de l'incisive centrale maxillaire permanente	pt
HP:0000676	Anomalie de l'incisive	pt
HP:0000677	Oligodontie	pt
HP:0000677	hypodontie	uf
HP:0000678	chevauchement des dents	pt
HP:0000679	Taurodontie/taurodontisme	pt
HP:0000679	taurodontisme	uf
HP:0000680	apparition retardée des dents de lait	pt
HP:0000682	anomalie de l'émail dentaire	pt
HP:0000683	émail dentaire grisâtre	pt
HP:0000684	éruption tardive d'une dent	pt
HP:0000685	hypoplasie dentaire	pt
HP:0000687	Dents largement espacées	pt
HP:0000689	Mauvais articulé dentaire/inversion de l'articulé dentaire/malocclusion	pt
HP:0000689	défaut d'occlusion dentaire	uf
HP:0000689	Mauvais articulé dentaire	uf
HP:0000689	inversion de l'articulé dentaire	uf
HP:0000690	Agénésie d'une incisive latérale maxillaire	pt
HP:0000691	microdontie	pt
HP:0000692	mauvais alignement des dents	pt
HP:0000692	malposition des dents	uf
HP:0000694	dent en coquille	pt
HP:0000695	dent natale	pt
HP:0000695	dent néonatale	uf
HP:0000696	apparition des dents permanentes retardée	pt
HP:0000698	Dents côniques	pt
HP:0000699	Diastéme	pt
HP:0000703	Dentinogenèse imparfaite	pt
HP:0000703	dentinogenesis imperfecta	uf
HP:0000704	Périodontite	pt
HP:0000704	parodontite	uf
HP:0000705	Amélogenèse imparfaite	pt
HP:0000706	dent incluse	pt
HP:0000707	Anomalie du système nerveux	pt
HP:0000708	Troubles psychiatriques ou comportementaux	pt
HP:0000708	affections psychiatriques	uf
HP:0000708	troubles psychiatriques	uf
HP:0000709	psychose	pt
HP:0000710	hyperoralité	pt
HP:0000710	hyper-oralité	uf
HP:0000711	agitation psychomotrice	pt
HP:0000712	labilite emotionnelle	pt
HP:0000712	humeur modifiée	uf
HP:0000713	Agitation	pt
HP:0000714	Hallucinations auditives et visuelles	pt
HP:0000716	dépression	pt
HP:0000716	trouble dépressif	uf
HP:0000717	Autisme	pt
HP:0000717	trouble autistique	uf
HP:0000718	Comportement agressif	pt
HP:0000718	agressivite	uf
HP:0000719	comportement inapproprié	pt
HP:0000720	instabilite emotionnelle	pt
HP:0000720	sautes d'humeur	uf
HP:0000721	perte du jeu spontané	pt
HP:0000722	Trouble obsessionnel compulsif	pt
HP:0000723	Comportement anormal manque d'intérêt et activités réduites	pt
HP:0000724	hyperphagie	pt
HP:0000725	episode psychotique	pt
HP:0000726	Démence	pt
HP:0000727	démence du lobe frontal	pt
HP:0000728	habilité altérée à nouer des relations avec ses pairs	pt
HP:0000729	Trouble envahissant du développement	pt
HP:0000729	troubles envahissants du développement	uf
HP:0000730	Performance scolaire médiocre	pt
HP:0000732	adhérence inflexible aux routines et aux rites	pt
HP:0000733	compartement stéréotypique	pt
HP:0000733	stéréotypie	uf
HP:0000734	Désinhibition	pt
HP:0000735	perturbation des interactions sociales	pt
HP:0000736	Durée de l'attention courte	pt
HP:0000736	Durée de l'attention pauvre	uf
HP:0000737	irritabilite	pt
HP:0000738	hallucination	pt
HP:0000739	Anxiété	pt
HP:0000740	Anxiété (avec phéochromocytome)	pt
HP:0000741	Apathie	pt
HP:0000742	automutilation	pt
HP:0000744	tolérance faible à la frustration	pt
HP:0000745	perte de motivation	pt
HP:0000746	Délires	pt
HP:0000746	idée delirante	uf
HP:0000747	manque de mémoire	pt
HP:0000747	manque (habituel) de memoire	uf
HP:0000748	Rire déplacé	pt
HP:0000750	développement du langage et parole retardés	pt
HP:0000751	modification de la personnalité	pt
HP:0000751	changement de personnalité	uf
HP:0000752	agitation psychomotrice	pt
HP:0000753	Autisme avec de fortes capacités cognitives	pt
HP:0000756	Agoraphobie	pt
HP:0000757	manque de connaissance	pt
HP:0000758	utilisation altérée des comportements non verbaux	pt
HP:0000759	Anomalie du système nerveux périphérique	pt
HP:0000759	Anomalie du SNP	uf
HP:0000762	Ralentissement de la vitesse de conduction nerveuse	pt
HP:0000762	conduction nerveuse anormale	uf
HP:0000763	neuropathie sensitive	pt
HP:0000763	Neuropathie sensorielle	uf
HP:0000764	Dégénérescence axonale	pt
HP:0000765	Anomalie du thorax	pt
HP:0000766	Anomalie du sternum	pt
HP:0000767	Pectus excavatum	pt
HP:0000767	thorax en entonnoir	uf
HP:0000768	Pectus carinatum	pt
HP:0000768	Thorax en carène	uf
HP:0000768	Thorax en bréchet	uf
HP:0000769	Anomalie des seins	pt
HP:0000770	Anomalie mammaire chez l'homme	pt
HP:0000770	Anomalie mammaire masculine	uf
HP:0000771	Gynécomastie	pt
HP:0000772	Anomalie des côtes	pt
HP:0000773	Côtes courtes	pt
HP:0000774	thorax étroit	pt
HP:0000775	Anomalie du diaphragme	pt
HP:0000776	Hernie diaphragmatique	pt
HP:0000776	Hernie diaphragmatique congénitale	uf
HP:0000776	hernie du diaphragme	uf
HP:0000777	anomalie du thymus	pt
HP:0000778	hypoplasie du thymus	pt
HP:0000782	anomalie de la scapula	pt
HP:0000782	anomalie de l'omoplate	uf
HP:0000786	Aménorrhée primaire	pt
HP:0000787	calculs rénaux	pt
HP:0000787	lithiase rénale	uf
HP:0000787	néphrolithiase	uf
HP:0000789	infertilité	pt
HP:0000790	hématurie	pt
HP:0000791	urolithiase d'acide urique	pt
HP:0000792	malformation rénale	pt
HP:0000793	glomérulonéphrite membranoproliférative	pt
HP:0000793	Glomérulonéphrite membranoproliférative primaire	uf
HP:0000794	néphropathie à IgA	pt
HP:0000794	Maladie de Berger	uf
HP:0000795	Anomalie de l'urètre	pt
HP:0000796	Obstruction urétrale	pt
HP:0000798	oligospermie	pt
HP:0000799	stéatose rénale	pt
HP:0000800	dysplasie rénale kystique	pt
HP:0000802	impuissance	pt
HP:0000803	kystes du cortex rénal	pt
HP:0000804	Lithiase xanthique	pt
HP:0000805	Énurésie	pt
HP:0000807	Hypospadias glandulaire	pt
HP:0000808	hypospadias pénoscrotal	pt
HP:0000809	atrésie des voies urinaires	pt
HP:0000810	obstruction urinaire de l'acide orotique	pt
HP:0000811	Organes génitaux externes anormaux	pt
HP:0000812	Anomalie génitale interne	pt
HP:0000812	anomalie des organes génitaux internes	uf
HP:0000812	anomalie du système génital interne	uf
HP:0000813	Utérus bicorne	pt
HP:0000814	petits kystes multiples du cortex rénal	pt
HP:0000815	hypogonadisme hypergonadotrophique	pt
HP:0000815	hypogonadisme masculin primitif	uf
HP:0000816	Anomalie du métabolisme du cycle de Krebs	pt
HP:0000817	pauvre contact oculaire	pt
HP:0000818	Anomalie du système endocrinien	pt
HP:0000819	diabète	pt
HP:0000819	(e10-e14) - diabète sucré	uf
HP:0000819	diabete sucre	uf
HP:0000819	diabète sucré	uf
HP:0000819	diabète juvénile	uf
HP:0000820	maladies de la thyroïde	pt
HP:0000821	hypothyroïdie	pt
HP:0000822	hypertension	pt
HP:0000822	hypertension artérielle	uf
HP:0000823	puberté retardée	pt
HP:0000823	puberté tardive	uf
HP:0000824	déficit en hormone de croissance	pt
HP:0000825	hypoglycémie hyperinsulinémique	pt
HP:0000826	Puberté précoce	pt
HP:0000828	Anomalie de la parathyroïde	pt
HP:0000828	Anomalie de la glande parathyroïde	uf
HP:0000829	Hypoparathyroidie	pt
HP:0000830	hypopituitarisme	pt
HP:0000831	diabète insulino-résistant	pt
HP:0000832	hypothyroïdie primaire	pt
HP:0000832	hypothyroïdie primitive	uf
HP:0000833	intolérance au glucose	pt
HP:0000833	tolérance altérée au glucose	uf
HP:0000834	anomalie des glandes surrénales	pt
HP:0000835	Hypoplasie surrénalienne	pt
HP:0000835	hypoplasie congénitale des glandes surrénales	uf
HP:0000836	hyperthyroïdie	pt
HP:0000837	excès de gonadotropine	pt
HP:0000838	anomalie de l'hypophyse	pt
HP:0000839	nanisme hypophysaire	pt
HP:0000840	Syndrome adrénogénital	pt
HP:0000840	syndrome génitosurrénal	uf
HP:0000840	hyperplasie surrénale	uf
HP:0000841	hyperactivité du système rénine-angiotensine	pt
HP:0000842	hyperinsulinémie	pt
HP:0000843	hyperparathyroïdie	pt
HP:0000843	hyperparathyroïdisme	uf
HP:0000845	Acromégalie	pt
HP:0000846	insuffisance surrénale	pt
HP:0000847	anomalie du système rénine-angiotensine	pt
HP:0000848	taux circulant de rénine augmenté	pt
HP:0000849	anomalie corticosurrénalienne	pt
HP:0000850	syndrome de Cushing	pt
HP:0000851	hypothyroïdie congénitale	pt
HP:0000851	hypothyroïdisme congénital	uf
HP:0000852	Pseudohypoparathyroïdie	pt
HP:0000852	pseudo-hypoparathyroïdie	uf
HP:0000852	pseudo-hypoparathyroïdisme	uf
HP:0000853	goitre	pt
HP:0000854	adénome thyroïdien	pt
HP:0000854	adénome de la thyroïde	uf
HP:0000855	Insulino-résistance	pt
HP:0000855	insulinorésistance	uf
HP:0000855	résistance à l'insuline	uf
HP:0000858	règles irrégulières	pt
HP:0000858	menstruation irreguliere	uf
HP:0000859	augmentation de l'aldostérone plasmatique	pt
HP:0000860	hypoplasie parathyroïdienne	pt
HP:0000861	déficit isolé en hormone de croissance	pt
HP:0000862	Maladie d'Addison	pt
HP:0000862	insuffisance surrénalienne primaire	uf
HP:0000863	Diabète insipide central	pt
HP:0000863	diabète insipide neurohypophysaire	uf
HP:0000863	Diabète insipide d'origine centrale	uf
HP:0000864	Anomalie de l'axe hypothalamohypophysaire	pt
HP:0000864	Anomalie de l'axe hypothalamo-hypophysaire	uf
HP:0000865	hypofonctionnement surrenal	pt
HP:0000866	goitre multinodulaire euthyroïdien	pt
HP:0000867	hyperparathyroïdie secondaire	pt
HP:0000868	baisse de fecondite chez la femme	pt
HP:0000869	aménorrhée secondaire	pt
HP:0000870	hyperprolactinémie	pt
HP:0000871	panhypopituitarisme	pt
HP:0000872	thyroïdite chronique de hashimoto	pt
HP:0000873	Diabète insipide	pt
HP:0000874	insuffisance en glucocorticoïdes	pt
HP:0000875	hypertension épisodique	pt
HP:0000876	oligoménorrhée	pt
HP:0000878	Onze paires de côtes	pt
HP:0000879	sternum court	pt
HP:0000882	scapula hypoplasique	pt
HP:0000882	Omoplate hypoplasique	uf
HP:0000883	Côtes fines	pt
HP:0000884	sternum proéminent	pt
HP:0000885	côtes larges	pt
HP:0000886	cage thoracique déformée	pt
HP:0000887	côtes excavées	pt
HP:0000888	"côtes horizontales, courtes"	pt
HP:0000889	Anomalie des clavicules	pt
HP:0000890	Clavicules longues	pt
HP:0000891	côte cervicale	pt
HP:0000891	côtes cervicales	uf
HP:0000892	Côtes bifides	pt
HP:0000893	bombement de la jonction costochondrale	pt
HP:0000894	clavicules courtes	pt
HP:0000895	clavicules crochées	pt
HP:0000896	exostoses des côtes	pt
HP:0000897	chapelet costal	pt
HP:0000898	clavicules hypoplasiques	pt
HP:0000899	"Côtes fines, courtes"	pt
HP:0000900	Côtes épaissies	pt
HP:0000902	fusion costale	pt
HP:0000902	fusion des côtes	uf
HP:0000904	évasement de la cage thoracique	pt
HP:0000905	acro-ostéolyse progressive de la clavicule	pt
HP:0000906	scapula courte	pt
HP:0000906	scapula petite	uf
HP:0000907	côtes excavées antérieurement	pt
HP:0000908	hypoplasie costale	pt
HP:0000910	jonctions costochondrales largement excavées	pt
HP:0000911	cavité glénoïde plate	pt
HP:0000912	Anomalie de Sprengel	pt
HP:0000913	fusion postérieure des côtes	pt
HP:0000916	Larges clavicules	pt
HP:0000917	pectus carinatum supérieur	pt
HP:0000918	exostoses scapulaires	pt
HP:0000919	Anomalies de la jonction costochondrale	pt
HP:0000920	élargissement de la jonction costochondrale	pt
HP:0000921	côtes manquantes	pt
HP:0000924	Anomalie du système musculosquelettique	pt
HP:0000925	Anomalie de la colonne vertébrale	pt
HP:0000926	Platyspondylie	pt
HP:0000926	corps vertébraux aplatis	uf
HP:0000927	anomalie de la maturation osseuse	pt
HP:0000929	Anomalie du crâne	pt
HP:0000932	Anomalie de la fosse postérieure	pt
HP:0000933	Kyste de la fosse postérieure dans le quatrième ventricule	pt
HP:0000934	chondrocalcinose	pt
HP:0000935	Cortex épaissi des os longs	pt
HP:0000938	ostéopénie	pt
HP:0000939	Ostéoporose	pt
HP:0000940	Anomalie des diaphyses	pt
HP:0000941	Dyaphyses courtes	pt
HP:0000943	dysostose multiple	pt
HP:0000943	Maladie lysosomale avec atteinte osseuse	uf
HP:0000944	Anomalie des métaphyses	pt
HP:0000944	Anomalie métaphysaire	uf
HP:0000945	"métaphyses irrégulières, évasées"	pt
HP:0000946	ilium hypoplasique	pt
HP:0000950	côtes courtes et larges	pt
HP:0000951	Anomalie de la peau	pt
HP:0000951	dermatopathie	uf
HP:0000952	ictère	pt
HP:0000952	jaunisse	uf
HP:0000953	Hyperpigmentation cutanée	pt
HP:0000953	hyperpigmentation de la peau	uf
HP:0000954	pli palmaire transverse unique	pt
HP:0000955	Ichtyose	pt
HP:0000956	Acanthosis nigricans	pt
HP:0000956	l83 - acanthosis nigricans	uf
HP:0000957	Taches café-au-lait	pt
HP:0000958	sécheresse cutanée	pt
HP:0000958	peau sèche	uf
HP:0000958	xérose	uf
HP:0000960	fossette sacrée	pt
HP:0000961	cyanose	pt
HP:0000962	hyperkératose	pt
HP:0000962	hyperkératoses	uf
HP:0000963	Peau fine	pt
HP:0000964	Eczéma	pt
HP:0000965	cutis marmorata	pt
HP:0000965	livedo	uf
HP:0000966	hypohidrose	pt
HP:0000966	diminution de la transpiration	uf
HP:0000966	diminution de la sudation	uf
HP:0000967	pétéchie	pt
HP:0000967	eruption petechique	uf
HP:0000967	pétéchies	uf
HP:0000968	Dysplasie ectodermique	pt
HP:0000969	oedème	pt
HP:0000969	hydropisie	uf
HP:0000970	Anhidrose	pt
HP:0000971	anomalie des glandes sudorifères	pt
HP:0000971	anomalie des glandes sudoripares	uf
HP:0000972	Hyperkératose palmoplantaire	pt
HP:0000973	Cutis laxa	pt
HP:0000974	peau hyperextensible	pt
HP:0000975	hyperhidrose	pt
HP:0000975	sudation	uf
HP:0000975	sueur	uf
HP:0000975	r61 - hyperhidrose	uf
HP:0000976	Dermite eczématoïde	pt
HP:0000976	dermite eczématiforme	uf
HP:0000977	peau douce	pt
HP:0000978	Ecchymoses	pt
HP:0000978	meurtrissures ecchymotiques	uf
HP:0000978	ecchymose	uf
HP:0000979	purpura	pt
HP:0000980	Pâleur	pt
HP:0000981	lupus érythémateux discoïde chez des porteurs ou des adultes avec maladie légère	pt
HP:0000982	Kératodermie palmoplantaire	pt
HP:0000983	dermatite infectieuse due à un impétigo immuodéficient	pt
HP:0000986	ictère néonatal	pt
HP:0000986	ictere du nouveau-né	uf
HP:0000987	cicatrisation atypique de la peau	pt
HP:0000988	exanthème	pt
HP:0000989	prurit	pt
HP:0000991	Xanthomatose	pt
HP:0000992	photosensibilité	pt
HP:0000992	Photosensibilité cutanée	uf
HP:0000993	Pseudotumeurs molluscoïdes	pt
HP:0000993	pseudotumeur molluscoïde	uf
HP:0000995	naevus pigmentaire	pt
HP:0000995	naevus à mélanocytes	uf
HP:0000996	hémangioma capillaire de la face	pt
HP:0000997	Taches de rousseur axillaires	pt
HP:0000998	hypertrichose	pt
HP:0000998	hypertrichoses	uf
HP:0000998	l68 - hypertrichose	uf
HP:0000999	pyodermite	pt
HP:0000999	dermite a pyogenes	uf
HP:0001000	Anomalie de la pigmentation de la peau	pt
HP:0001000	anomalie de la pigmentation cutanée	uf
HP:0001001	Anomalie du tissu graisseux sous-cutané	pt
HP:0001001	Anomalie de la graisse sous-cutanée	uf
HP:0001001	Anomalie du pannicule adipeux	uf
HP:0001002	graisse sous-cutanée diminuée	pt
HP:0001003	Lentigines multiples	pt
HP:0001004	lymphoedème	pt
HP:0001004	lymphoedèmes	uf
HP:0001005	manifestations dermatologiques de troubles systémiques	pt
HP:0001006	hypotrichose	pt
HP:0001007	hirsutisme	pt
HP:0001008	Accumulation de mélanosomes dans les mélanocytes	pt
HP:0001009	Télangiectasie	pt
HP:0001010	Hypopigmentation cutanée	pt
HP:0001010	leucodermie	uf
HP:0001010	hypopigmentation de la peau	uf
HP:0001010	hypopigmentation	uf
HP:0001011	transpiration excessive	pt
HP:0001012	Lipomes	pt
HP:0001013	Xanthome éruptif	pt
HP:0001014	Angiokératome	pt
HP:0001015	veines superficielles proéminentes	pt
HP:0001016	rides excessives palmoplantaires	pt
HP:0001017	Pâleur anémique	pt
HP:0001018	Dermatoglyphes palmaires anormaux	pt
HP:0001018	Dermatoglyphes anormaux de la main	uf
HP:0001018	anomalie des dermatoglyphes palmaires	uf
HP:0001019	Erythrodermie	pt
HP:0001019	dermatite exfoliatrice	uf
HP:0001020	"peau fine, souple"	pt
HP:0001021	Ichtyose congénital non  bulleux	pt
HP:0001022	Albinisme	pt
HP:0001022	cheveux dépigmentés	uf
HP:0001024	fossette cutanée au dessus de l'apex de l'angulation d'un os long	pt
HP:0001025	urticaire	pt
HP:0001025	l50 - urticaire	uf
HP:0001025	éruption allergique	uf
HP:0001025	urticaires	uf
HP:0001026	ulcère pénétrant des pieds	pt
HP:0001028	Hémangiomes	pt
HP:0001028	hémangiome	uf
HP:0001029	poïkilodermie	pt
HP:0001030	Peau fragile	pt
HP:0001030	fragilité cutanée	uf
HP:0001031	lipome sous-cutané	pt
HP:0001032	aplasie des plis inter-phalangiens distaux	pt
HP:0001033	rougeur faciale après ingestion d'alcool	pt
HP:0001034	macules hyperpigmentées	pt
HP:0001035	Anomalie de la kératinisation	pt
HP:0001036	parakératose	pt
HP:0001038	lésions cutanées induites par la warfarine	pt
HP:0001039	xanthome athéroéruptif	pt
HP:0001040	Syndrome d'Escobar	pt
HP:0001041	érythème facial	pt
HP:0001043	veines du cuir chevelu proéminentes	pt
HP:0001044	"albinisme congénital partiel (leucodermie) de la face, du tronc et des membres"	pt
